Ratio O/F   ,  pc psi , Nozzle inl , Nozzle exi , rho kg/m^3,Tc K,M,gamma,k,c* m/s,Is opt s,Is vac s,Cf opt,Cf vac,c factor
2.2,480,9,4.73,0,2217.1848,22.945,1.2956,1.114,1414.5469,210.2455,231.2658,1.4576,1.6033,1
2.2,481,9,4.73,0,2217.4191,22.9458,1.2956,1.114,1414.4982,210.2453,231.2661,1.4576,1.6034,1
2.2,482,9,4.73,0,2217.6529,22.9466,1.2956,1.114,1414.4496,210.2452,231.2663,1.4577,1.6034,1
2.2,483,9,4.73,0,2217.8863,22.9474,1.2956,1.114,1414.4012,210.245,231.2666,1.4577,1.6035,1
2.2,484,9,4.73,0,2218.1193,22.9482,1.2955,1.114,1414.3531,210.2448,231.2669,1.4578,1.6035,1
2.2,485,9,4.73,0,2218.3518,22.949,1.2955,1.114,1414.3051,210.2446,231.2672,1.4578,1.6036,1
2.2,486,9,4.73,0,2218.5839,22.9498,1.2955,1.114,1414.2573,210.2445,231.2675,1.4579,1.6036,1
2.2,487,9,4.73,0,2218.8156,22.9506,1.2955,1.114,1414.2097,210.2443,231.2678,1.4579,1.6037,1
2.2,488,9,4.73,0,2219.0468,22.9514,1.2955,1.1141,1414.1623,210.2441,231.2681,1.458,1.6038,1
2.2,489,9,4.73,0,2219.2776,22.9522,1.2955,1.1141,1414.1151,210.244,231.2683,1.458,1.6038,1
2.2,490,9,4.73,0,2219.5079,22.953,1.2955,1.1141,1414.0681,210.2438,231.2686,1.4581,1.6039,1
2.2,491,9,4.73,0,2219.7378,22.9538,1.2955,1.1141,1414.0212,210.2436,231.2689,1.4581,1.6039,1
2.2,492,9,4.73,0,2219.9673,22.9546,1.2955,1.1141,1413.9746,210.2435,231.2692,1.4581,1.604,1
2.2,493,9,4.73,0,2220.1964,22.9553,1.2955,1.1141,1413.9281,210.2433,231.2695,1.4582,1.604,1
2.2,494,9,4.73,0,2220.4251,22.9561,1.2955,1.1141,1413.8819,210.2431,231.2697,1.4582,1.6041,1
2.2,495,9,4.73,0,2220.6533,22.9569,1.2955,1.1141,1413.8358,210.2429,231.27,1.4583,1.6041,1
2.2,496,9,4.73,0,2220.8811,22.9577,1.2955,1.1141,1413.7899,210.2428,231.2703,1.4583,1.6042,1
2.2,497,9,4.73,0,2221.1085,22.9585,1.2954,1.1141,1413.7442,210.2426,231.2706,1.4584,1.6042,1
2.2,498,9,4.73,0,2221.3355,22.9593,1.2954,1.1141,1413.6986,210.2424,231.2709,1.4584,1.6043,1
2.2,499,9,4.73,0,2221.562,22.96,1.2954,1.1141,1413.6533,210.2423,231.2711,1.4585,1.6044,1
2.2,500,9,4.73,0,2221.7882,22.9608,1.2954,1.1141,1413.6081,210.2421,231.2714,1.4585,1.6044,1
2.2,501,9,4.73,0,2222.0139,22.9616,1.2954,1.1142,1413.5631,210.2419,231.2717,1.4586,1.6045,1
2.2,502,9,4.73,0,2222.2392,22.9624,1.2954,1.1142,1413.5183,210.2418,231.272,1.4586,1.6045,1
2.2,503,9,4.73,0,2222.4641,22.9632,1.2954,1.1142,1413.4737,210.2416,231.2723,1.4587,1.6046,1
2.2,504,9,4.73,0,2222.6886,22.9639,1.2954,1.1142,1413.4292,210.2414,231.2725,1.4587,1.6046,1
2.2,505,9,4.73,0,2222.9127,22.9647,1.2954,1.1142,1413.385,210.2413,231.2728,1.4587,1.6047,1
2.2,506,9,4.73,0,2223.1364,22.9655,1.2954,1.1142,1413.3409,210.2411,231.2731,1.4588,1.6047,1
2.2,507,9,4.73,0,2223.3597,22.9663,1.2954,1.1142,1413.297,210.2409,231.2734,1.4588,1.6048,1
2.2,508,9,4.73,0,2223.5825,22.967,1.2954,1.1142,1413.2532,210.2408,231.2737,1.4589,1.6048,1
2.2,509,9,4.73,0,2223.805,22.9678,1.2954,1.1142,1413.2096,210.2406,231.2739,1.4589,1.6049,1
2.2,510,9,4.73,0,2224.0271,22.9686,1.2953,1.1142,1413.1662,210.2404,231.2742,1.459,1.6049,1
2.2,511,9,4.73,0,2224.2488,22.9693,1.2953,1.1142,1413.123,210.2402,231.2745,1.459,1.605,1
2.2,512,9,4.73,0,2224.4701,22.9701,1.2953,1.1142,1413.0799,210.2401,231.2748,1.459,1.605,1
2.2,513,9,4.73,0,2224.691,22.9709,1.2953,1.1142,1413.037,210.2399,231.275,1.4591,1.6051,1
2.2,514,9,4.73,0,2224.9115,22.9716,1.2953,1.1142,1412.9943,210.2397,231.2753,1.4591,1.6051,1
2.2,515,9,4.73,0,2225.1316,22.9724,1.2953,1.1143,1412.9518,210.2396,231.2756,1.4592,1.6052,1
2.2,516,9,4.73,0,2225.3513,22.9731,1.2953,1.1143,1412.9094,210.2394,231.2759,1.4592,1.6052,1
2.2,517,9,4.73,0,2225.5706,22.9739,1.2953,1.1143,1412.8672,210.2392,231.2761,1.4593,1.6053,1
2.2,518,9,4.73,0,2225.7896,22.9747,1.2953,1.1143,1412.8251,210.2391,231.2764,1.4593,1.6053,1
2.2,519,9,4.73,0,2226.0081,22.9754,1.2953,1.1143,1412.7832,210.2389,231.2767,1.4593,1.6054,1
2.2,520,9,4.73,0,2226.2263,22.9762,1.2953,1.1143,1412.7415,210.2387,231.277,1.4594,1.6054,1
2.2,521,9,4.73,0,2226.4441,22.9769,1.2953,1.1143,1412.7,210.2386,231.2772,1.4594,1.6055,1
2.2,522,9,4.73,0,2226.6615,22.9777,1.2953,1.1143,1412.6586,210.2384,231.2775,1.4595,1.6055,1
2.2,523,9,4.73,0,2226.8785,22.9784,1.2952,1.1143,1412.6173,210.2382,231.2778,1.4595,1.6056,1
2.2,524,9,4.73,0,2227.0494,22.9791,1.2952,1.1143,1412.5763,210.2381,231.2781,1.4596,1.6056,1
2.2,525,9,4.73,0,2227.1621,22.9795,1.2952,1.1143,1412.5354,210.2379,231.2783,1.4596,1.6057,1
2.2,526,9,4.73,0,2227.2744,22.9799,1.2952,1.1143,1412.4946,210.2377,231.2786,1.4596,1.6057,1
2.2,527,9,4.73,0,2227.3862,22.9804,1.2952,1.1143,1412.4465,210.2376,231.2789,1.4597,1.6058,1
2.2,528,9,4.73,0,2227.4977,22.9808,1.2952,1.1143,1412.3821,210.2374,231.2792,1.4597,1.6058,1
2.2,529,9,4.73,0,2227.609,22.9813,1.2952,1.1143,1412.3204,210.2373,231.2794,1.4598,1.6059,1
2.2,530,9,4.73,0,2227.72,22.9817,1.2952,1.1144,1412.2609,210.2371,231.2797,1.4599,1.606,1
2.2,531,9,4.73,0,2227.8308,22.9821,1.2952,1.1144,1412.2032,210.2369,231.28,1.4599,1.6061,1
2.2,532,9,4.73,0,2227.9414,22.9826,1.2952,1.1144,1412.1469,210.2368,231.2803,1.46,1.6061,1
2.2,533,9,4.73,0,2228.0519,22.983,1.2952,1.1144,1412.0918,210.2366,231.2805,1.46,1.6062,1
2.2,534,9,4.73,0,2228.1622,22.9835,1.2952,1.1144,1412.0375,210.2364,231.2808,1.4601,1.6063,1
2.2,535,9,4.73,0,2228.2725,22.9839,1.2952,1.1144,1411.984,210.2363,231.2811,1.4602,1.6063,1
2.2,536,9,4.73,0,2228.3826,22.9843,1.2952,1.1144,1411.9311,210.2361,231.2814,1.4602,1.6064,1
2.2,537,9,4.73,0,2228.4927,22.9848,1.2952,1.1144,1411.8786,210.2359,231.2816,1.4603,1.6064,1
2.2,538,9,4.73,0,2228.6027,22.9852,1.2952,1.1144,1411.8265,210.2358,231.2819,1.4603,1.6065,1
2.2,539,9,4.73,0,2228.7126,22.9857,1.2952,1.1144,1411.7747,210.2356,231.2822,1.4604,1.6066,1
2.2,540,9,4.73,0,2228.8224,22.9861,1.2952,1.1144,1411.7231,210.2354,231.2825,1.4604,1.6066,1
2.2,541,9,4.73,0,2228.9322,22.9865,1.2952,1.1144,1411.6716,210.2353,231.2827,1.4605,1.6067,1
2.2,542,9,4.73,0,2229.0419,22.987,1.2952,1.1144,1411.6203,210.2351,231.283,1.4605,1.6067,1
2.2,543,9,4.73,0,2229.1515,22.9874,1.2952,1.1144,1411.5691,210.235,231.2833,1.4606,1.6068,1
2.2,544,9,4.73,0,2229.2611,22.9878,1.2952,1.1144,1411.518,210.2348,231.2835,1.4606,1.6069,1
2.2,545,9,4.73,0,2229.3706,22.9883,1.2952,1.1144,1411.4669,210.2346,231.2838,1.4607,1.6069,1
2.2,546,9,4.73,0,2229.48,22.9887,1.2952,1.1144,1411.4159,210.2345,231.2841,1.4607,1.607,1
2.2,547,9,4.73,0,2229.5894,22.9891,1.2952,1.1144,1411.365,210.2343,231.2844,1.4608,1.607,1
2.2,548,9,4.73,0,2229.6988,22.9896,1.2952,1.1144,1411.3141,210.2341,231.2846,1.4608,1.6071,1
2.2,549,9,4.73,0,2229.808,22.99,1.2952,1.1145,1411.2633,210.234,231.2849,1.4609,1.6072,1
2.2,550,9,4.73,0,2229.9173,22.9905,1.2952,1.1145,1411.2125,210.2338,231.2852,1.4609,1.6072,1
2.2,551,9,4.73,0,2230.0264,22.9909,1.2952,1.1145,1411.1617,210.2337,231.2854,1.461,1.6073,1
2.2,552,9,4.73,0,2230.1355,22.9913,1.2952,1.1145,1411.111,210.2335,231.2857,1.461,1.6073,1
2.2,553,9,4.73,0,2230.2445,22.9918,1.2952,1.1145,1411.0604,210.2333,231.286,1.4611,1.6074,1
2.2,554,9,4.73,0,2230.3535,22.9922,1.2952,1.1145,1411.0098,210.2332,231.2862,1.4611,1.6075,1
2.2,555,9,4.73,0,2230.4624,22.9926,1.2952,1.1145,1410.9593,210.233,231.2865,1.4612,1.6075,1
2.2,556,9,4.73,0,2230.5713,22.9931,1.2952,1.1145,1410.9089,210.2329,231.2868,1.4612,1.6076,1
2.2,557,9,4.73,0,2230.6801,22.9935,1.2952,1.1145,1410.8585,210.2327,231.287,1.4613,1.6076,1
2.2,558,9,4.73,0,2230.7888,22.9939,1.2952,1.1145,1410.8082,210.2325,231.2873,1.4613,1.6077,1
2.2,559,9,4.73,0,2230.8974,22.9944,1.2952,1.1145,1410.758,210.2324,231.2876,1.4614,1.6078,1
2.2,560,9,4.73,0,2231.006,22.9948,1.2952,1.1145,1410.7078,210.2322,231.2879,1.4614,1.6078,1
2.2,561,9,4.73,0,2231.1146,22.9952,1.2952,1.1145,1410.6578,210.232,231.2881,1.4615,1.6079,1
2.2,562,9,4.73,0,2231.2231,22.9957,1.2952,1.1145,1410.6078,210.2319,231.2884,1.4615,1.6079,1
2.2,563,9,4.73,0,2231.3315,22.9961,1.2952,1.1145,1410.558,210.2317,231.2887,1.4616,1.608,1
2.2,564,9,4.73,0,2231.4398,22.9965,1.2952,1.1145,1410.5082,210.2316,231.2889,1.4616,1.6081,1
2.2,565,9,4.73,0,2231.5481,22.997,1.2952,1.1145,1410.4586,210.2314,231.2892,1.4617,1.6081,1
2.2,566,9,4.73,0,2231.6563,22.9974,1.2952,1.1145,1410.409,210.2312,231.2895,1.4617,1.6082,1
2.2,567,9,4.73,0,2231.7645,22.9978,1.2952,1.1146,1410.3595,210.2311,231.2897,1.4618,1.6082,1
2.2,568,9,4.73,0,2231.8726,22.9983,1.2952,1.1146,1410.3102,210.2309,231.29,1.4618,1.6083,1
2.2,569,9,4.73,0,2231.9806,22.9987,1.2952,1.1146,1410.2609,210.2308,231.2903,1.4619,1.6083,1
2.2,570,9,4.73,0,2232.0884,22.9991,1.2952,1.1146,1410.2118,210.2306,231.2905,1.4619,1.6084,1
2.2,571,9,4.73,0,2232.1964,22.9996,1.2952,1.1146,1410.1628,210.2304,231.2908,1.462,1.6085,1
2.2,572,9,4.73,0,2232.3044,23,1.2952,1.1146,1410.1139,210.2303,231.2911,1.462,1.6085,1
2.2,573,9,4.73,0,2232.412,23.0004,1.2952,1.1146,1410.0651,210.2301,231.2913,1.4621,1.6086,1
2.2,574,9,4.73,0,2232.52,23.0009,1.2952,1.1146,1410.0168,210.23,231.2916,1.4621,1.6086,1
2.2,575,9,4.73,0,2232.6275,23.0013,1.2952,1.1146,1409.9683,210.2298,231.2919,1.4622,1.6087,1
2.2,576,9,4.73,0,2232.7351,23.0017,1.2952,1.1146,1409.9197,210.2297,231.2921,1.4622,1.6087,1
2.2,577,9,4.73,0,2232.8428,23.0022,1.2952,1.1146,1409.8713,210.2295,231.2924,1.4623,1.6088,1
2.2,578,9,4.73,0,2232.9502,23.0026,1.2952,1.1146,1409.8231,210.2293,231.2926,1.4623,1.6089,1
2.2,579,9,4.73,0,2233.0578,23.003,1.2952,1.1146,1409.7749,210.2292,231.2929,1.4624,1.6089,1
2.2,580,9,4.73,0,2233.165,23.0035,1.2952,1.1146,1409.727,210.229,231.2932,1.4624,1.609,1
2.2,581,9,4.73,0,2233.2723,23.0039,1.2952,1.1146,1409.6789,210.2289,231.2934,1.4625,1.609,1
2.2,582,9,4.73,0,2233.3798,23.0043,1.2952,1.1146,1409.6313,210.2287,231.2937,1.4625,1.6091,1
2.2,583,9,4.73,0,2233.4868,23.0048,1.2952,1.1146,1409.5834,210.2285,231.294,1.4626,1.6091,1
2.2,584,9,4.73,0,2233.5941,23.0052,1.2952,1.1146,1409.536,210.2284,231.2942,1.4626,1.6092,1
2.2,585,9,4.73,0,2233.701,23.0056,1.2952,1.1147,1409.4886,210.2282,231.2945,1.4627,1.6093,1
2.2,586,9,4.73,0,2233.8083,23.0061,1.2952,1.1147,1409.4411,210.2281,231.2948,1.4627,1.6093,1
2.2,587,9,4.73,0,2233.9153,23.0065,1.2952,1.1147,1409.3941,210.2279,231.295,1.4628,1.6094,1
2.2,588,9,4.73,0,2234.022,23.0069,1.2952,1.1147,1409.3469,210.2278,231.2953,1.4628,1.6094,1
2.2,589,9,4.73,0,2234.1291,23.0074,1.2952,1.1147,1409.3001,210.2276,231.2955,1.4629,1.6095,1
2.2,590,9,4.73,0,2234.2359,23.0078,1.2952,1.1147,1409.2532,210.2274,231.2958,1.4629,1.6095,1
2.2,591,9,4.73,0,2234.3425,23.0082,1.2952,1.1147,1409.2064,210.2273,231.2961,1.463,1.6096,1
2.2,592,9,4.73,0,2234.4494,23.0087,1.2952,1.1147,1409.1599,210.2271,231.2963,1.463,1.6096,1
2.2,593,9,4.73,0,2234.5558,23.0091,1.2952,1.1147,1409.1133,210.227,231.2966,1.4631,1.6097,1
2.2,594,9,4.73,0,2234.6624,23.0095,1.2952,1.1147,1409.0669,210.2268,231.2968,1.4631,1.6098,1
2.2,595,9,4.73,0,2234.7692,23.0099,1.2952,1.1147,1409.0208,210.2267,231.2971,1.4632,1.6098,1
2.2,596,9,4.73,0,2234.8755,23.0104,1.2952,1.1147,1408.9745,210.2265,231.2974,1.4632,1.6099,1
2.2,597,9,4.73,0,2234.9819,23.0108,1.2952,1.1147,1408.9285,210.2264,231.2976,1.4633,1.6099,1
2.2,598,9,4.73,0,2235.0885,23.0112,1.2952,1.1147,1408.8827,210.2262,231.2979,1.4633,1.61,1
2.2,599,9,4.73,0,2235.1948,23.0117,1.2952,1.1147,1408.8368,210.226,231.2982,1.4633,1.61,1
2.2,600,9,4.73,0,2235.301,23.0121,1.2952,1.1147,1408.7911,210.2259,231.2984,1.4634,1.6101,1
2.2,601,9,4.73,0,2235.4074,23.0125,1.2952,1.1147,1408.7457,210.2257,231.2987,1.4634,1.6101,1
2.2,602,9,4.73,0,2235.5136,23.013,1.2952,1.1148,1408.7001,210.2256,231.2989,1.4635,1.6102,1
2.2,603,9,4.73,0,2235.6195,23.0134,1.2952,1.1148,1408.6547,210.2254,231.2992,1.4635,1.6102,1
2.2,604,9,4.73,0,2235.7256,23.0138,1.2952,1.1148,1408.6097,210.2253,231.2995,1.4636,1.6103,1
2.2,605,9,4.73,0,2235.8319,23.0142,1.2952,1.1148,1408.5645,210.2251,231.2997,1.4636,1.6103,1
2.2,606,9,4.73,0,2235.9378,23.0147,1.2952,1.1148,1408.5194,210.225,231.3,1.4637,1.6104,1
2.2,607,9,4.73,0,2236.0436,23.0151,1.2952,1.1148,1408.4747,210.2248,231.3002,1.4637,1.6105,1
2.2,608,9,4.73,0,2236.1495,23.0155,1.2952,1.1148,1408.4299,210.2247,231.3005,1.4638,1.6105,1
2.2,609,9,4.73,0,2236.2556,23.016,1.2952,1.1148,1408.3851,210.2245,231.3007,1.4638,1.6106,1
2.2,610,9,4.73,0,2236.3613,23.0164,1.2952,1.1148,1408.3406,210.2243,231.301,1.4638,1.6106,1
2.2,611,9,4.73,0,2236.4669,23.0168,1.2952,1.1148,1408.2963,210.2242,231.3013,1.4639,1.6107,1
2.2,612,9,4.73,0,2236.5727,23.0173,1.2952,1.1148,1408.2519,210.224,231.3015,1.4639,1.6107,1
2.2,613,9,4.73,0,2236.6785,23.0177,1.2952,1.1148,1408.2076,210.2239,231.3018,1.464,1.6108,1
2.2,614,9,4.73,0,2236.7841,23.0181,1.2952,1.1148,1408.1635,210.2237,231.302,1.464,1.6108,1
2.2,615,9,4.73,0,2236.8895,23.0185,1.2952,1.1148,1408.1196,210.2236,231.3023,1.4641,1.6109,1
2.2,616,9,4.73,0,2236.9951,23.019,1.2952,1.1148,1408.0757,210.2234,231.3025,1.4641,1.6109,1
2.2,617,9,4.73,0,2237.1007,23.0194,1.2952,1.1148,1408.0318,210.2233,231.3028,1.4642,1.611,1
2.2,618,9,4.73,0,2237.2062,23.0198,1.2952,1.1149,1407.9882,210.2231,231.3031,1.4642,1.611,1
2.2,619,9,4.73,0,2237.3114,23.0203,1.2952,1.1149,1407.9447,210.223,231.3033,1.4642,1.6111,1
2.2,620,9,4.73,0,2237.4167,23.0207,1.2952,1.1149,1407.9013,210.2228,231.3036,1.4643,1.6111,1
2.2,621,9,4.73,0,2237.5222,23.0211,1.2952,1.1149,1407.8578,210.2227,231.3038,1.4643,1.6112,1
2.2,622,9,4.73,0,2237.6275,23.0215,1.2952,1.1149,1407.8146,210.2225,231.3041,1.4644,1.6112,1
2.2,623,9,4.73,0,2237.7327,23.022,1.2952,1.1149,1407.7716,210.2224,231.3043,1.4644,1.6113,1
2.2,624,9,4.73,0,2237.8377,23.0224,1.2952,1.1149,1407.7286,210.2222,231.3046,1.4645,1.6113,1
2.2,625,9,4.73,0,2237.9429,23.0228,1.2952,1.1149,1407.6855,210.2221,231.3049,1.4645,1.6114,1
2.2,626,9,4.73,0,2238.0482,23.0233,1.2952,1.1149,1407.6427,210.2219,231.3051,1.4646,1.6114,1
2.2,627,9,4.73,0,2238.1532,23.0237,1.2952,1.1149,1407.6001,210.2218,231.3054,1.4646,1.6115,1
2.2,628,9,4.73,0,2238.2581,23.0241,1.2952,1.1149,1407.5576,210.2216,231.3056,1.4646,1.6115,1
2.2,629,9,4.73,0,2238.3631,23.0245,1.2952,1.1149,1407.5151,210.2214,231.3059,1.4647,1.6116,1
2.2,630,9,4.73,0,2238.468,23.025,1.2952,1.1149,1407.4726,210.2213,231.3061,1.4647,1.6116,1
2.2,631,9,4.73,0,2238.5731,23.0254,1.2952,1.1149,1407.4303,210.2211,231.3064,1.4648,1.6117,1
2.2,632,9,4.73,0,2238.678,23.0258,1.2952,1.1149,1407.3883,210.221,231.3066,1.4648,1.6117,1
2.2,633,9,4.73,0,2238.7826,23.0263,1.2952,1.1149,1407.3463,210.2208,231.3069,1.4649,1.6118,1
2.2,634,9,4.73,0,2238.8874,23.0267,1.2952,1.115,1407.3042,210.2207,231.3071,1.4649,1.6118,1
2.2,635,9,4.73,0,2238.9922,23.0271,1.2952,1.115,1407.2623,210.2205,231.3074,1.4649,1.6119,1
2.2,636,9,4.73,0,2239.0971,23.0275,1.2952,1.115,1407.2206,210.2204,231.3077,1.465,1.6119,1
2.2,637,9,4.73,0,2239.2017,23.028,1.2952,1.115,1407.1791,210.2202,231.3079,1.465,1.612,1
2.2,638,9,4.73,0,2239.3062,23.0284,1.2952,1.115,1407.1375,210.2201,231.3082,1.4651,1.612,1
2.2,639,9,4.73,0,2239.4108,23.0288,1.2952,1.115,1407.096,210.2199,231.3084,1.4651,1.6121,1
2.2,640,9,4.73,0,2239.5154,23.0292,1.2952,1.115,1407.0546,210.2198,231.3087,1.4652,1.6121,1
2.2,641,9,4.73,0,2239.6201,23.0297,1.2952,1.115,1407.0136,210.2196,231.3089,1.4652,1.6122,1
2.2,642,9,4.73,0,2239.7246,23.0301,1.2952,1.115,1406.9724,210.2195,231.3092,1.4652,1.6122,1
2.2,643,9,4.73,0,2239.8289,23.0305,1.2952,1.115,1406.9314,210.2193,231.3094,1.4653,1.6123,1
2.2,644,9,4.73,0,2239.9333,23.031,1.2952,1.115,1406.8904,210.2192,231.3097,1.4653,1.6123,1
2.2,645,9,4.73,0,2240.0377,23.0314,1.2952,1.115,1406.8496,210.219,231.3099,1.4654,1.6124,1
2.2,646,9,4.73,0,2240.1423,23.0318,1.2952,1.115,1406.809,210.2189,231.3102,1.4654,1.6124,1
2.2,647,9,4.73,0,2240.2466,23.0322,1.2952,1.115,1406.7684,210.2188,231.3104,1.4654,1.6125,1
2.2,648,9,4.73,0,2240.3507,23.0327,1.2952,1.115,1406.7277,210.2186,231.3107,1.4655,1.6125,1
2.2,649,9,4.73,0,2240.455,23.0331,1.2952,1.1151,1406.6875,210.2185,231.3109,1.4655,1.6126,1
2.2,650,9,4.73,0,2240.5594,23.0335,1.2952,1.1151,1406.6471,210.2183,231.3112,1.4656,1.6126,1
2.2,651,9,4.73,0,2240.6636,23.034,1.2952,1.1151,1406.6068,210.2182,231.3114,1.4656,1.6127,1
2.2,652,9,4.73,0,2240.7677,23.0344,1.2952,1.1151,1406.5667,210.218,231.3117,1.4656,1.6127,1
2.2,653,9,4.73,0,2240.8717,23.0348,1.2952,1.1151,1406.5268,210.2179,231.3119,1.4657,1.6128,1
2.2,654,9,4.73,0,2240.9758,23.0352,1.2952,1.1151,1406.4868,210.2177,231.3122,1.4657,1.6128,1
2.2,655,9,4.73,0,2241.0801,23.0357,1.2952,1.1151,1406.4471,210.2176,231.3124,1.4658,1.6129,1
2.2,656,9,4.73,0,2241.184,23.0361,1.2952,1.1151,1406.4074,210.2174,231.3127,1.4658,1.6129,1
2.2,657,9,4.73,0,2241.288,23.0365,1.2952,1.1151,1406.3677,210.2173,231.3129,1.4659,1.613,1
2.2,658,9,4.73,0,2241.3921,23.0369,1.2952,1.1151,1406.3282,210.2171,231.3132,1.4659,1.613,1
2.2,659,9,4.73,0,2241.4959,23.0374,1.2952,1.1151,1406.2889,210.217,231.3134,1.4659,1.613,1
2.2,660,9,4.73,0,2241.6,23.0378,1.2952,1.1151,1406.2496,210.2168,231.3137,1.466,1.6131,1
2.2,661,9,4.73,0,2241.7039,23.0382,1.2952,1.1151,1406.2103,210.2167,231.3139,1.466,1.6131,1
2.2,662,9,4.73,0,2241.8076,23.0386,1.2952,1.1151,1406.1711,210.2165,231.3142,1.4661,1.6132,1
2.2,663,9,4.73,0,2241.9116,23.0391,1.2952,1.1151,1406.1323,210.2164,231.3144,1.4661,1.6132,1
2.2,664,9,4.73,0,2242.0154,23.0395,1.2952,1.1152,1406.0934,210.2162,231.3147,1.4661,1.6133,1
2.2,665,9,4.73,0,2242.1191,23.0399,1.2952,1.1152,1406.0545,210.2161,231.3149,1.4662,1.6133,1
2.2,666,9,4.73,0,2242.223,23.0404,1.2952,1.1152,1406.0158,210.216,231.3152,1.4662,1.6134,1
2.2,667,9,4.73,0,2242.3267,23.0408,1.2952,1.1152,1405.9638,210.2155,231.3152,1.4663,1.6134,1
2.2,668,9,4.73,0,2242.4305,23.0412,1.2952,1.1152,1405.9258,210.2154,231.3155,1.4663,1.6135,1
2.2,669,9,4.73,0,2242.534,23.0416,1.2952,1.1152,1405.8879,210.2153,231.3157,1.4663,1.6135,1
2.2,670,9,4.73,0,2242.6377,23.0421,1.2952,1.1152,1405.8501,210.2151,231.316,1.4664,1.6136,1
2.2,671,9,4.73,0,2242.7413,23.0425,1.2952,1.1152,1405.8125,210.215,231.3163,1.4664,1.6136,1
2.2,672,9,4.73,0,2242.8449,23.0429,1.2952,1.1152,1405.7749,210.2149,231.3165,1.4665,1.6137,1
2.2,673,9,4.73,0,2242.9485,23.0433,1.2952,1.1152,1405.7375,210.2147,231.3168,1.4665,1.6137,1
2.2,674,9,4.73,0,2243.052,23.0438,1.2952,1.1152,1405.7001,210.2146,231.317,1.4665,1.6137,1
2.2,675,9,4.73,0,2243.1556,23.0442,1.2952,1.1152,1405.6628,210.2145,231.3173,1.4666,1.6138,1
2.2,676,9,4.73,0,2243.2591,23.0446,1.2952,1.1152,1405.6257,210.2143,231.3175,1.4666,1.6138,1
2.2,677,9,4.73,0,2243.3626,23.0451,1.2952,1.1152,1405.5886,210.2142,231.3178,1.4666,1.6139,1
2.2,678,9,4.73,0,2243.4661,23.0455,1.2952,1.1153,1405.5516,210.2141,231.3181,1.4667,1.6139,1
2.2,679,9,4.73,0,2243.5695,23.0459,1.2952,1.1153,1405.5147,210.2139,231.3183,1.4667,1.614,1
2.2,680,9,4.73,0,2243.673,23.0463,1.2952,1.1153,1405.4781,210.2138,231.3186,1.4668,1.614,1
2.2,681,9,4.73,0,2243.7764,23.0468,1.2952,1.1153,1405.4414,210.2137,231.3188,1.4668,1.6141,1
2.2,682,9,4.73,0,2243.8798,23.0472,1.2952,1.1153,1405.4048,210.2135,231.3191,1.4668,1.6141,1
2.2,683,9,4.73,0,2243.9831,23.0476,1.2952,1.1153,1405.3683,210.2134,231.3193,1.4669,1.6141,1
2.2,684,9,4.73,0,2244.0865,23.048,1.2952,1.1153,1405.3318,210.2133,231.3196,1.4669,1.6142,1
2.2,685,9,4.73,0,2244.1898,23.0485,1.2952,1.1153,1405.2955,210.2131,231.3198,1.4669,1.6142,1
2.2,686,9,4.73,0,2244.2931,23.0489,1.2952,1.1153,1405.2593,210.213,231.3201,1.467,1.6143,1
2.2,687,9,4.73,0,2244.3964,23.0493,1.2952,1.1153,1405.2231,210.2129,231.3203,1.467,1.6143,1
2.2,688,9,4.73,0,2244.4997,23.0497,1.2952,1.1153,1405.1871,210.2127,231.3206,1.4671,1.6144,1
2.2,689,9,4.73,0,2244.6029,23.0502,1.2952,1.1153,1405.1511,210.2126,231.3208,1.4671,1.6144,1
2.2,690,9,4.73,0,2244.7063,23.0506,1.2952,1.1153,1405.1108,210.2124,231.321,1.4671,1.6145,1
2.2,691,9,4.73,0,2244.8095,23.051,1.2952,1.1153,1405.0795,210.2124,231.3214,1.4672,1.6145,1
2.2,692,9,4.73,0,2244.9127,23.0515,1.2952,1.1153,1405.0437,210.2122,231.3216,1.4672,1.6145,1
2.2,693,9,4.73,0,2245.0159,23.0519,1.2952,1.1154,1405.0081,210.2121,231.3219,1.4672,1.6146,1
2.2,694,9,4.73,0,2245.1189,23.0523,1.2952,1.1154,1404.9726,210.212,231.3221,1.4673,1.6146,1
2.2,695,9,4.73,0,2245.222,23.0527,1.2952,1.1154,1404.9372,210.2118,231.3224,1.4673,1.6147,1
2.2,696,9,4.73,0,2245.3252,23.0532,1.2952,1.1154,1404.902,210.2117,231.3226,1.4673,1.6147,1
2.2,697,9,4.73,0,2245.4283,23.0536,1.2952,1.1154,1404.8668,210.2116,231.3229,1.4674,1.6147,1
2.2,698,9,4.73,0,2245.5315,23.054,1.2952,1.1154,1404.8316,210.2114,231.3231,1.4674,1.6148,1
2.2,699,9,4.73,0,2245.6346,23.0544,1.2952,1.1154,1404.7966,210.2113,231.3234,1.4675,1.6148,1
2.2,700,9,4.73,0,2245.7377,23.0549,1.2952,1.1154,1404.7616,210.2112,231.3236,1.4675,1.6149,1
2.3,350,9,4.73,0,2186.188,22.7181,1.302,1.1133,1418.1476,211.1041,232.1412,1.4598,1.6053,1
2.3,351,9,4.73,0,2186.5029,22.7191,1.302,1.1133,1418.2122,211.1074,232.1439,1.4598,1.6052,1
